Positive	ഇത് എല്ലാം ഒരേ സ്ഥലത്തു വെച്ചുള്ള scenes ആണ്. അത് തന്നെ ഇത്ര മാസ്സ് അപ്പൊ പടം മുഴുവൻ എന്റെ പൊന്നോ
Positive	heavy mass loading   katta waiting
Positive	Ikka look& Mass Bgm...ikka vera level
Positive	That laugh ente പൊന്നു ഇക്കാ powlichu
unknown_state	നിനക്കിനി മലയാളം ഇന്റസ്ട്രിയിൽ കിടന്നു പൊളക്കാൻ പറ്റുമെന്ന് തോന്നുന്നുണ്ടോ, -- ഇൗ ഡയലോഗ് ജോബി ജോർജ് , ഷെയ്ൻ നിഗമിന് വെച്ചതാണോ...
unknown_state	അജയേട്ടന് സ്കോർപിയോ എന്നും ഒരു വീക്നെസ് ആണു....
Positive	Powli ! ikka fans like adi
unknown_state	0:44 thott ulla bgm ishtapettavr like adi
Positive	ദൈവമേ ഇനി ഉണ്ടാകുമോ ഇത് പോലെ ഒരു മനുഷ്യൻ, ഞങ്ങളുടെ സ്വന്തം മമ്മുക്ക
unknown_state	Pettayile dialogue aanenn thonnaathavar like adikk mavane kollaame vidamaatte
not-malayalam	Android Kunjappan Verssion 5.25 |Malayalam Full movieHD|
not-malayalam	Even YouTube vlogers have better editing
Positive	Ikkante Bilal kaynjulla mass performance aayirikmm ith
Positive	Njan katta lalettan fan big brother teaser ne kaayyilum mass aanu , adipoli ,thakarthuu
Positive	Enthu kopile teaser aanedo ethu..kandittum kandittum kothi theerunillalo
Positive	Ethra thavana കണ്ടു എന്ന് ഒരു പിടിത്തവും ഇല്ല ejjaadhi
Positive	വാക്കുകൾ കൊണ്ടു പറഞ്ഞു പൂർത്തിയാക്കാൻ പറ്റാത്ത കലാപ്രേമി ..ഫാൻസ്കാരും , സിനിമ പ്രേമികളും മമ്മൂട്ടി എന്ന ഈ അഭിനേതാവിനെ സ്നേഹിക്കുന്നതിനേക്കാൾ  കൂടുതൽ  സിനിമയെന്ന തന്റെ വികാരത്തെ (passion) സ്നേഹിക്കുന്ന ലോകത്തിലെ ഒരേ ഒരു വെക്തി ....അതാണ് ഇങ്ങേര് (മമ്മൂട്ടി sir)
unknown_state	40 to 43 baiju netipoi
unknown_state	ഒരൊറ്റ കാര്യമേ പറയാനുള്ളൂ...  യൂട്യൂബിൽ വലിയ വായിൽ തള്ളാതെ ഇക്ക ഫാൻസ് എന്നു വീമ്പു പറയുന്ന വർ ഇതെങ്കിലും theatre ഇൽ കണ്ടേക്കണം... ഇക്ക യുടെ പടം ഇറങ്ങിയാൽ പിന്നെ review അറിഞ്ഞേ പല ഫാൻസും തിയേറ്റർ ഇൽ പോകാൻ ഇപ്പൊ മെനക്കെടുന്നുള്ളൂ...
Negative	Mammotide real old thane facilum kanunudalo , janangal kanuvettu makeup elkunnile
Negative	വെറും ക്ലീഷേ മഹാബോറ്.പോരാത്തതിന് മമ്മുട്ടിയുടെ പ്രായവും ശരിക്കും മനസിലാകുന്നു
Positive	ഹാ ഹാ അങ്ങനെ മമ്മൂക്കയും ലാലേട്ടനും മത്സരിച്ച് അഭിനയിക്കട്ടെ  യുവതാരങ്ങൾ മുടി വെട്ടി  മത്സരിക്കട്ടെ...
Negative	Ivide vannu chelachu tholvi adayunna ellaa. Jimttoli kalkkum oru ormappeduthal  ONCE A KING, ALWAYS A KING....
Negative	മമ്മാട്ടി വയസ്സനായി... കണ്ടാലറിയാം... ഇനിയും ഇങ്ങനെ ഉള്ള character മമ്മൂട്ടി അഭിനയിഛാൽ പെർഫെക്ഷൻ കിട്ടില്ല എന്നാണ് എന്റെ അഭിപ്രായം...
unknown_state	എനിക്ക് ഒരു 369 like തരുമോ \r മമ്മൂക്ക ഫാൻസ്‌ common \r പറ്റുന്നവർ എന്റെ ചാനൽ സസ്ക്രബ് ചെയ്യുമോ
Positive	സ്ത്രീകളുടെ മുഖച്ചായ ഒന്നുപോലും ഇല്ലാത്ത നല്ല കിടിലൻ മാസ്സ് ടീസർ, the new face ikkaa
unknown_state	എവനുക്കാവതു പൊണ്ടാട്ടി കൊളന്തകുട്ടിന്നു സെന്റിമെന്റ് കിന്റിമെന്റ് ഇറുന്താൽ അപ്പടിയെ ഓടി പോയിട്.... *മവനെ കൊല ഗാണ്ടിലെ ഇറുക്ക്‌.... കൊല്ലാമാ വിടമാട്ടെ (petta🤩) Ones upon a time there was a kallan & police(ഷൈലോക്ക് 🤠)
Positive	ഗുഡ് ട്രയ്ലർ ഷൈലോക് ആണ്...ബിഗ് brother പോര
Negative	ബിഗ് ബ്രദർ കണ്ട് സങ്കടം വന്ന ആരെങ്കിലും ഉണ്ടോ
unknown_state	കുറച്ചു വൈകി പോയി ജോബ് ആവിശ്യത്തിന് പുറത്ത് പോയതായിരുന്നു ടീസർ
Positive	Etra pravishyam kandu ennariyila.. oro thavanem romanjam... bgmdialogue
Positive	മലയാളത്തിലെ ഏറ്റവും മാസ്സ് കഥാപാത്രം ആയിരിക്കും ഇത്
Negative	Petta dialogue kopy adichit kallanu oru nanavm illa
Positive	Ikka oru rakshayilla.... Pwoli Lalettan fan albaha panchayath
not-malayalam	68 yr old young man. 🤘🤘🤘
Positive	Ente ikka...ningalu oru sambhavam anu... Enna look anu....powli
not-malayalam	SHYLOCK  vs BIG BROTHER
unknown_state	മമ്മൂക്കയുടെ  മധുരാജയിലെ മരണമാസ്സ്‌ fight    like share subscribe my channel   Keep Supporting
Positive	ഇത് ഇത്തിരി ഡോസ് കൂടിയ ഐറ്റം ആണ്   bigbrother കുറച്ചു മാറി നിന്നോ
Positive	എത്ര പ്രാവശ്യം കണ്ട് കാണുമോ എന്തോ... പൊളി...
Mixed_feelings	Ethu kiduvade edit chythee... Onnum parayanillaaa.. Kurachude nannakayirunnu
unknown_state	Joby cheetayi  padam kanaan alle kittulaaa..........SHANE SUPPORT
unknown_state	Twenty-Twenty മമ്മൂക്ക തകർക്കുമെന്ന് വിശ്വാസമുള്ളവർ like idoooo
unknown_state	ഷെട്ടി  റീലോഡഡ്..  എഗൈൻ പുത്തൻപണം.   പുത്തൻപണത്തിലെ  ലുക്ക്‌  ഫീൽ ചെയ്തവരുണ്ടോ  ഇവിടെ
not-malayalam	Whoaaaa  Mamookka u looks so handsome
Positive	ikkaaaaaaaaaaaaaaaaa kola mass da i love you mammukkaaaaaaaaaaa
unknown_state	Ikka ude face manasill kayarittudagil oru like tharammo
not-malayalam	Kerala thalaivarr Mammokka verithanam🤩🥰 PETTA dialogue ultimate Rajkiran sir super
Negative	Ikkayude nalla oombiya lookil oomban vendi irangunna adutha theetta padam.... Mrigaya yile look arunu ithilum nallatu🤣🤣🤣🤣
Positive	ഭവനെ... കൊല ഗാണ്ടിലെ ഇറുക്ക്... ഹഹ...കൊല്ലാമ വിടമാട്ടേൻ...   ന്റമ്മോ ജ്ജാതി ഡയലോഗ്
Negative	Bore aayirikum nerathe ariyaaam trailer kaanichit orukarym illa
unknown_state	Enikku oru 1k like tharumo please. Pattumenkil subscribe um cheyyumo ente channel. Mammooka power kaanikku
not-malayalam	Petta dialogue kola gandula iruken kolama vida maten
unknown_state	X-MASS NEW YEAR MEGA OFFER  മുകളിൽ കുടത്തിരിക്കുന്ന ലിങ്ക് ഓപ്പൺ ചെയ്തു subscribe ചെയ്തു ശേഷം കാണുന്ന വീഡിയോ കണ്ട് like ചെയ്തു  താഴെ comment ബോക്സിൽ നിങ്ങളുടെ number ഇടുക   SELECT ചെയ്യുന്ന 10 പേർക്ക് കൈ നിറയെ സമ്മാനം
unknown_state	Filmora video editor aano use cheythe??
unknown_state	Innu ende birthday aanennu parayunna like tendikalettiyo
Positive	Mammooka ore oru hero nammuda ponnikA
Negative	പുത്തൻ പണം 2   Only show മാത്രം  Theater next  bomb 🤭
Positive	mamooka anna ....  powlichu ... i salute my no 1 star
Positive	Ella mass dialoguesum pakka classic from ikkaaaa ummaaa
Positive	വീണ്ടും ഗോപി സുന്ദർ ബിജിഎം  മാജിക്‌
Negative	Ada maira mammutty naadu kathumboll ninta poottila diloge
Positive	ഹരേ......... വാ  എന്താ മാസ് ഇത് താൻ ലുക്ക് olny one men Malayalam film mammukka No 1 acter king
Positive	ഈ വർഷം 7 വേഷങ്ങൾ ചെയ്തു 7 ഉം വ്യത്യസ്തം..  ദേ അടുത്ത വർഷം ആദ്യം വരാൻ പോകുന്ന പടം.. അതും ഈ 7 എണ്ണത്തിൽ നിന്ന് 100% വെത്യാസം ഉള്ള വേഷം..    ഇങ്ങേരെ അല്ലാതെ വേറെ ആരേ ആണ് മഹാ നടൻ എന്ന് വിളിക്കാൻ പറ്റുക
Positive	എത്രവട്ടം ആണ് ഇത് കാണാനായി വരുന്നത് ഞാൻ ... ikka uyir..
Positive	മമ്മൂക്ക യുടെ ഒരു 150+ movie കണ്ടിട്ടുണ്ടാകും ഒന്നിലും ഇങ്ങനെ ഒരു കൊലച്ചിരി കണ്ടിട്ടില്ല
unknown_state	അടുത്തത് linto machante edit അതിനു ആരൊക്കെ wait ചെയ്യുന്നുണ്ട്
Positive	Ithoke kaanumbola vere pala nadanmareyum kinitil idan thonnunath
Positive	ikka kidukki kalanju ethe mass Enne paranjal pora marana mass
Positive	Cap veccha look Oru rakshayum illa
unknown_state	ഇക്ക ഫാൻസ് എനിക് ഒരു സഹായം വേണം എന്നെ subscribe ചെയ്ത് സഹായിക്കാമോ
Mixed_feelings	വെറുതെ അല്ല ഇങ്ങേർക്ക് മാസ്സ് ചേരൂല എന്ന് പറയണത്..... എന്തായാലും ഫസ്റ്റ് ഡേ പോണം
Negative	ഇത്തരം ടൈപ്പ് ഊള മാസ്സ് സിനിമകൾ ഇനി എത്ര കാലം ഓടുമല്ലേ
unknown_state	Ithil Mammukka villain aanennu parayunnathu satyam aano?🤔🤔🤔🤔
Negative	Mamookkante adutha pappada vandi varunney..........ini trollers njan oru prithvi fan anu.....enikk marupadi ayitt laalappane theri vilichal enikk verum mudi anu.....for me mammunni is a chaliyan and laalappan is a valiyan
Positive	ഒരു രക്ഷയും ഇല്ല കിടു         ദളപതിയുടെ പിള്ളേരുടെ വക എല്ലാ ആശംസകളും നേരുന്നു
Negative	Ente ikka nigal ee vaka padagal cheyune nirthiyit kurach standard padagal cheyy ,anthra nalla padagal kai vittu poi , porinju mariyam jose ,driving licence, driahyam ,memmories,queen agane athrra nalla padagal poyi
Positive	കിടിലം ; ജപ്പാനിൽ നിന്നും എല്ലാ മലയാളികൾക്കും ക്രിസ്തുമസിന്റെയും പുതുവത്സരത്തിന്റെയും ഹൃദയം നിറഞ്ഞ ആശംസകൾ :)
unknown_state	Shylock 50 cr nedum urapullavar like adikk
unknown_state	എന്റെ പുതിയ യൂട്യൂബ് ചാനൽ ആണ് MY WAY BY RIYAS AHAMMED. കുറച്ചു ട്രയൽ വ്ലോഗ്കൾ ചെയ്തിട്ടുണ്ട്.സാമഗ്രികൾ വാങ്ങിച്ചു കൂടുതൽ നല്ല വീഡിയോസ് ചെയ്യാനുള്ള തയ്യാറെടുപ്പിലാണ്. വീഡിയോസ് കണ്ടു subscribe ചെയ്തു സപ്പോർട്ട് ചെയ്യാമോ . , തൊട്ടു അടുത്ത് കാണുന്ന നോട്ടിഫിക്കേഷൻ ബെൽ ബട്ടൺ കൂടെ അമർത്തുക
Positive	എന്റെ പൊന്നെ എന്താ ഇത് കിടു ലുക്ക്‌ പൊളിച്ചു adar ഐറ്റം
unknown_state	ഞാൻ മാത്രമാണോ 0:39 തലൈവർ റഫറൻസ് കാണാൻ വീണ്ടും വീണ്ടും എത്തുന്നത്
unknown_state	അപ്പോ ഞാൻ ആരാണെന്ന് അറിയണം അത്രേല്ലെ ഒള്ളൂ ദാ കാണ്
Negative	ഇക്കായ്ക്ക്  അടി  പടം ചെയ്തു മതിയായില്ലേ.ഒന്ന് മാറ്റി പിടിക്കാൻ നോക്ക്
Negative	മറ്റൊരു പുത്തൻപണം വെള്ളത്തിൽ വരച്ച വരപോലെ ആവാതിരുന്നാൽ മതി
Negative	teaser kandaalariyaam bhoodham polathe oombiya padamaanenn...
Positive	Evide ellam item edukkum mass nu mass class nu class
Negative	teaser kandit oru  moodum varathathu enikk mathram ano. entho oru lag
Positive	ഇക്കാടെ മംഗ്ലീഷ് കേൾക്കാൻ ഓരു പ്രേത്യേക രസ
Positive	MAMMOOKKA pwolichu     🤩 🤩
unknown_state	എനിക്ക് ഒരു 144 LIKE theramo plsss
Positive	കിടു  കിടുവേ....  ഇനി വന്നങ്ങ് അടിച്ചു പൊളിച്ചാൽ മതി
Positive	Maas masss  kolamaass trailer pwoli
unknown_state	മുത്തേ മുത്തേ കണ്ണട മുത്തേ കണ്ണട  വെച്ചൊരു boos മുത്തേ
not-malayalam	This movie is gonna be good
Negative	ഇത് ഒക്കെ വെറും Hype ആണ് പടം റിലീസ് ആകുമ്പോൾ വളരെ Flop ആകും എന്നതാണ് രസകരമായ സത്യം.
Positive	Vidheyan ennum kaanumbo vijaarikkum, Villain lookil ikkane veandum kaanan.... Uff.. Thripthiyaayi
Positive	മമ്മൂക്ക ഒരിക്കലും സിനിമ യിൽ അഭിനയിക്കുകയല്ല ജീവിക്കുകയാണ്,,,,, ലാൽ അഭിനയിച്ചു അവാർഡും, കേണൽ പദവികളും നേടിയെങ്കിൽ...ഇദ്ദേഹം സിനിമയിലും  ജീവിതത്തിലും ജീവിച്ചു കാണിച്ചു കൈയടി നേടി,,.ലാൽ നെ പോലെ കാശിനു വേണ്ടി ചപ്പു ചവറു ടെലിവിഷൻ പ്രോഗ്രമിലും പരസ്യങ്ങളിലും... കയറി കൂടി പേര് കളയാൻ ഇക്കയെ കിട്ടില്ല.. മലയാളികളുടെ സ്വകാര്യ അഹങ്കാരം..... പക്കാ പേഴ്സണാലിറ്റി ,,,മമ്മൂക്ക ഉയിർ
Positive	Role royse and ikka Athil ninn irangunna scene Theater pooraparambakum
unknown_state	Above 100 k likes അടി മച്ചാ ഒരു ലൈക്ക്
unknown_state	കലാഭവൻ മണി അവസാനമായി പാടി അഭിനയിച്ച വീഡിയോ ആൽബം കോളിളക്കം.
unknown_state	നീയൊക്കെ അര ട്രൗസറും ഇട്ടോണ്ട് അജന്തയിൽ ആദിപാപവും കണ്ടോണ്ട് നടക്കണ ടൈമിൽ നമ്മൾ ഈ സീൻ വിട്ടതാ നിന്റെയൊക്കെ ഇക്കാനോടൊക്കെ ചോദിച്ചാൽ അറിയാം...
Positive	Pratheekshkal venda hype vekanda padam super akate ennoru prarthana matram
Negative	Enth paaandi bgm aaan gobi,ijjathi lookil mamooka vannit vada vad..,vada vene vella chaya kadelm poo gobi olake,ithilum nalla bgm ente kayil undayirun
unknown_state	ചില തിന്മയെ ജയിക്കാൻ ദേവൻ അയാൾ പോരാ അതിനു അസുരൻ തന്നെ അവതരിക്കണം
Positive	Mohal Lal ini thalakuthy ninnaalum keyaraan patathilla ini ithiri Kali kanatte nammude ikkande
Positive	Finally mammokka is back , taleh kalippe teerunillalaaa
unknown_state	Dr.പത്മ ശ്രീ സരോജ് കുമാറിനെ  ഓർമ വന്നവർ ആരൊക്കെ
Positive	അജയ് വാസുദേവ് മമ്മൂക്ക കോംമ്പോയിലെ ഏറ്റവും കിടിലം പടം ഇതായിരിക്കും എന്ന് ഉറപ്പ് ഉള്ളവർ ഒരു ലൈക് തന്നിട്ട് പോകണം...  #എന്ന് ഒരു സിനിമാ പ്രാന്തൻ
unknown_state	പഴയ കാല കല്ല്യാണ വീഡിയോ 1990 കണ്ടുനോക്കു  fans video kaanu channel subscribe cheyu support cheyu
Positive	Eeee mothaline thakarkkan iny aarada ullathu
Negative	Tippikal Kaine master editing pole und  editing ariyavunna nalla ale kittille. boss enn ezudiyapol thanne manasilae
Positive	Ushhh. ആ തിരിഞ്ഞ്  നിന്ന് കണ്ണ് ഇറുക്കുന്ന scene എജ്ജാതി powli
Positive	Looks change cheyunna kaaryathil ingeru poliya...
Mixed_feelings	Teaser okke kollam pakshe director kollilla nalla story polum over action sequense kanich kulamakkum   . .  Ithavana athellam thiruthumennu prathishikkunnu  Beat of luck #ikka
Negative	aww.... enthokya ee kaatikootunnathu. poottile  trailer aayipoyi
Negative	എടാ മോനുസേ ഗുഹൻ മെസ്സ് ആണേ മെമെങ്കം 100 കോലി ആണേ
unknown_state	മലപ്പുറം ജില്ലയിലെ മിനി ഊട്ടിയിൽ പോവുന്നവർ ഈയൊരു അടിപൊളി view point മിസ്സ് ചെയ്യരുത്....മിനി ഊട്ടിയിൽ നിന്നും 1.5 km ഓളം മല കയറി പോയാൽ  തിരുവോണ മലയിലെത്താം...
unknown_state	Kola gaandula iruken, kolama vida maten..  Superstar Rajinikanth Petta dialogue reference
not-malayalam	Tamil: PETTA...  Telungu:KGf Kannada: AsN....  Huhhhhhfff..... VantHitta.... VanThitta..... VANTHItTa....  Malayalm maaa Mallus For Mass That mAss Item SHyLoCk Waiting Loke here
Positive	മമ്മൂക്ക   നമ്മുടെ എക്കാലത്തെയും സൂപ്പർ സ്റ്റാർ
Positive	Ente ponnnooooo .......ikka uyir ....kuliroskiiiii romanjifying
not-malayalam	Im from up mammuka fan boyfor ever
not-malayalam	Tamil Fans: Kola kandula iruka kollama vidamaata   Thalaiver mass
Negative	ആ ഗ്ലാമറും എക്സ്പ്ലോസിവ്‌ അടിയും അത്യുഗ്രൻ വൊയ്സ്‌ മോഡുലേഷനും കണ്ട് അന്തം വിട്ടു സ്വന്തം ഹ്‌Iറോയുടെ കോലം മനസ്സിൽ അറിയാതെ വന്നു പോയവരായിരിക്കും കുരു പൊട്ടി ഡിസ്ലൈക്‌ അടിക്കുന്നതു.
Positive	Padam utubil irakiyal chilappo hittavum.theateril valya pradeeksha vakenda.
not-malayalam	2m views  130k likes  12k comments
Positive	Adyam kandapol pora enn thonni.onnude kandapol super🤩🤩
unknown_state	അടിച്ച് മാറ്റൽ ടീം മോത്തം ഉണ്ടല്ലോ കൊള്ളാം
Mixed_feelings	mammokka ithenkilum nannayi hit aavane. mamankam udhesicha athra nannakkan pattiyilla directorkk
unknown_state	ദൈവം പറഞ്ഞ ഒരു കാര്യത്തിനായി നീണ്ട എട്ട് വർഷം പ്രാർത്ഥിച്ച ലോക പ്രസിദ്ധ സുവിശേഷകൻ റെയ്നാഡ് ബോങ്കെ അനുഭവം ഈ പ്രധാനപ്പെട്ട സാക്ഷ്യം ശ്രദ്ധാപൂർവ്വം കേൾക്കുക !യേശു ക്രിസ്തു നിങ്ങളെ സ്വതന്ത്രരാക്കും !
Positive	Trailer il എടുത്തു പറയേണ്ടത് ഇതാണ് “ ഗോപി സുന്ദർ പൊളിച്ചു അടിക്കിയിട്ടുണ്ട് ”. വേറെ ലെവൽ BGM [background music]
unknown_state	ഇന്ന് പോയി 250 രുപക് reacharge ചെയ്ദ എത്ര പേരുണ്ട്
not-malayalam	Wow Im from Punjab veere,  ikka is amazing
Positive	ഈ പ്രായത്തിലും എന്ന ഒരു ഇതാ...
Negative	മാസ്റ്റർപീസ് എന്ന ദുരന്തത്തിന്റെ director ആണല്ലോ
Positive	ഈ കാണുന്ന ഒന്നും ആകില്ല സിനിമാ... ഉദ്ദേശിക്കുന്ന thread വേറെ എന്തോ ആണ്‌ എന്ന് തോന്നുന്നു.. I think ഇത് പൊളിക്കും
unknown_state	Athu petta movie dialogue allae?? Oh ajai vasudev rajadhi raja cheytha item allae
Positive	Katta waiting uae enna look aada uvve
unknown_state	He looks very much aged.in this movie trailer ......Enikku mathram thonniyatharikkum.. Pongala idunnenu munpuu manasakshiyodu chodikkukkaa...
Positive	വേറെ ലെവൽ.... ഇക്കക്ക് മാത്രം പറ്റുന്ന ഒന്ന്... ഇനിയൊരായിരം പിറക്കാൻ ഇരിക്കുന്നു.. വ്യത്യസ്തമായി വിസ്മയിപ്പിക്കുന്ന നടൻ... God bless you ikka stay Live long
Positive	Rolce royce ill ninnula aa irangi varavu...soooooooperb..

Negative	Ithenna lalettante mukam ingane irikkunne..... Sreekumar menonte montha adichuolikkanm...nalloru mukam aarnnu.. Ippo entho pole...
Positive	Trending listil adythe randum malayalathinde mikacha Rande nadanmarudeyann
Mixed_feelings	ഒരേ ഒരു ആഗ്രഹം.... ഇത്രയൊക്കെ രോമാഞ്ചം വരുത്തി....  രോമം പറത്തി കളയിപ്പിക്കരുത്....  ഒരു കടുത്ത ഏട്ടന്റെ ആരാധകൻ അപേക്ഷ
unknown_state	ഞാനൊരു മമ്മൂട്ടി ഫാൻ ആണ്..  ബട്ട്‌ ഈ ട്രൈലെർ കിടുക്കി,  എന്ന കമന്റ്‌ വന്നോ?
Mixed_feelings	ഇതിനേക്കാൾ നന്നായി Linto Kurian Mashup videos ചെയ്യും.
Mixed_feelings	Rajadhiraja model cinema Aano, agne feel chynu, Laletta Ithe minichekene,
unknown_state	Bgm    yevideyo   oru game nte 🤔
unknown_state	Njan oru lalettan fan like for lalettan
Negative	ട്രൈലർ കാണുമ്പോ രോമാഞ്ചം വരുന്ന ഒരു സീൻ പോലും ഉൾപെടുത്തിയിട്ടില്ലല്ലോ....  പടം ശോകമാകുമോ..?
Negative	സിദ്ദിഖിന് സാധാരണക്കാരുമായി relate ചെയ്യാൻ പറ്റുന്ന സിനിമ എടുക്കാൻ പറ്റാതായിട്ട് കുറേയായി. കുടുംബം- തറവാട്- അപ്പർ ക്ലാസ്സ്- അടി- ഇടി ഫിലിംമേക്കിങ്ങ് ഒക്കെ എല്ലാവരും ഉപേക്ഷിച്ചു തുടങ്ങി. ഒട്ടും പ്രതീക്ഷയില്ലാത്ത ചിത്രം.
Positive	ദൈവമേ 1 മില്യ൯...    ...  ഒറ്റപേര്    മോഹ൯ലാൽ...
unknown_state	സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറേ mass
Negative	Degrading started from mammutti fans. Malayala cinemayude shaapam degrading from fans
unknown_state	Lalettan fans ee channel onn suscribe chyth sahayikumo please oru 300likeum kudi
not-malayalam	Mohanlal Sir As Always Killing It
unknown_state	ഞാൻ ഒരു മോഹൻലാൽ ആരാധകൻ ആയിരുന്നു.. അഭിമാനിച്ചിട്ടുണ്ട് അങ്ങനെ ആയതിൽ..   പക്ഷേ ഇപ്പൊ അദ്ധേഹത്തിന്റെ നിലപാടുകളോട് യോജിക്കാൻ പറ്റാത്തത് കൊണ്ട് മോഹൻലാൽ എന്ന വ്യക്തിയോട് ഉള്ള ആരാധന ഞാൻ അങ്ങ് നിർത്തി..!
Positive	ലാലേട്ടാ  🥰🥰🥰🥰🥰🥰പക്ഷെ സിദ്ധിക്ക് സാറിന്റെ direction പണ്ടത്തെ പോലെ ഫലിക്കുമോ എന്ന് കണ്ടറിയാം... മോഹൻലാലിനെ പോലെ ഒരു ലെജൻഡ് ഇനെ ആണ് കയ്യിൽ കിട്ടിയിരിക്കുന്നെ.. മാക്സിമം utilise ചെയ്യണം,
unknown_state	ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ മൈ ബിഗ്‌ ബ്രദർ
unknown_state	1 million ആയതിനുശേഷം കാണുന്നവർ like അടിക്ക്
Negative	ഇത് ന്താ മരണ വീട്ടിലെ trailer aano
Positive	Korach kooid massum Nall bgm undekil adipoli aayene
unknown_state	Ingane encounteril karanam chaadiyil epol bullet tarachenni nokiyal maty.. koodulavr correctayi chadunundu.. anyway crane use chyte chadan patunatu tanne aswasam..
unknown_state	Ella Hindi nadanmaarum malayalathil abinayikumbol dub cheyyan vineed aanallo ippol
Positive	ഏട്ടന്റന്റെ അടുത്ത് മാസ്സും ക്‌ളാസും ഒരുമിച്ചു പോകും.....
unknown_state	എന്നെ ആര് സപ്പോർട്ട് ചെയ്തോ അവനെ ഞാൻ സപ്പോർട്ട് ചെയ്യും
unknown_state	Dislike vanna vazhiyee ho.... lalettan storm,
Negative	ലേഡീസ് ആൻഡ് ജെന്റിൽമാൻ പോലെയാകുമോ ട്രൈലെർ അത്ര പോരാ
unknown_state	ഏതാനും മിനിറ്റുകൾക്കുള്ളിൽ 1M  അടിക്കുന്നതായിരിക്കും  ഇപ്പം 999 K
unknown_state	ഷൈലോക്ക് കണ്ട ശേഷം വന്നവരുണ്ടോ  🤔🤔
unknown_state	എന്റെ ഏട്ടൻ   ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറേ
unknown_state	Car jump pinne vere oru jump airilude... athu vendayirunnu
Negative	അങ്ങ് വൈകുണ്ഠപുരത്ത് എന്ന alluarjun ഡബ്ബിങ് movieയുടെ 1day ടീസർ views പോലും മലയാള സൂപ്പർസ്റ്റാർ മമ്മുക്കാകും, ലാലേട്ടനും ഇല്ല എന്നു ഒർക്കുമ്പോൾ കഷ്ട്ടം തോന്നുന്നു
Negative	Siddique te sthiram trailer pore...Oru ghum illa..... Lucifer te trailer pole vere orennam kandittilla
unknown_state	ലാലേട്ടന്റെ മുഖം കണ്ട് വിഷമം വരുന്നത് enik മാത്രം ano
Mixed_feelings	Mamangam Trailer poli aarnnu pakshe padam  Big Brother trailer kollila but padam polikum
Negative	ഷൈലോക്കും ബിഗ് ബ്രദറും ട്രെയിലറിൽ നിരാശപ്പെടുത്തി പോര
Negative	Keralathile ella sudappikaleyum ivide onnichu kanam
Mixed_feelings	ട്രെയിലറിന് ഒട്ടും impact ഇല്ലാലോ.. എവിടെയോ എന്തോ mistake..
unknown_state	ആരോ ഒരാളല്ല എന്റെ ഏട്ടൻ  All the best lalettan By a diehard mamookka fans like here
Negative	Lalappan is bck... Abrahaminte sandhadhikl 2
Positive	മാമാങ്കം സിനിമ നൂറു കോടി നേടിയ വിവരം പടം നിർമ്മിച്ച വ്യെക്തി രണ്ടു ദിവസം മുൻപ് അറിയിച്ചു , പടം മോശം എന്ന് പറഞ്ഞു ഡീഗ്രേഡിങ്ങിലൂടെ ജനങ്ങളിലേക്ക് എത്തിച്ച എല്ലാവർക്കും നമസ്കാരം , ക്രിസ്ത്മസ് അവധി ജനങ്ങൾ മാമാങ്കത്തെ തോളിലേറ്റി , ഒരു പ്രാവശ്യം കണ്ട ഞാൻ രണ്ടാമതും മാമാങ്കം കാണാൻ ചൊവ്വാഴ്ച തീയേറ്ററിലേക്ക് , രണ്ടാം പകുതി കണ്ടാൽ ഒന്നാം പകുതിക്കുള്ള പലിശയും കൂട്ട് പലിശയും തിരികെ തരുന്ന ക്ലാസ്സ്‌ , ഹിസ്റ്റോറിക് ,മാസ്സ് ,ഇമോഷണൽ മൂവി ......മാമാങ്കം , ആ കൊച്ചു ചാവേർ ഒന്നും പറയാനില്ല ...
Positive	Ore paksha malayalam moviela akalathaum ore adipowli thriller akum annu thonunnu trailer kandattu . Dear fans negal ore karyam kuda manusilakanm mass seens kuduthal unde annu paranu movie nallathakunellaa
unknown_state	ലാലേട്ടൻ ഫാൻസ്‌ ലൈക് ബട്ടൺ അടിച്ചു പൊട്ടിക്ക്
Positive	ഇതൊരു ആക്ഷൻ മൂവി ആണ്  അല്പം കോമഡി ഉണ്ടാവും  പടം സിദ്ദിഖ് സാറിന്  നന്നാവാൻ ചാൻസ് ഉണ്ട്
unknown_state	ഏതെങ്കിലും നല്ല ചാനലിൽ  ഇട്ടുണ്ടായിരുന്നോ ട്രൈലെർ
Positive	FByil release aakiyittum youtubil trending n.o 1 undel lalettante range oohikam
Negative	Ivan complete actor thanne, ivante avasaravadhaparamaya samoohya idapedalukal kandal ariyam anubhaavam enhottekaanenn, pakshe anganeyallenn abhinayikkunnu... No blogs on NRC and CAA...enthelum mindiyal padam  Flop aavumenna pediyaanu, athaanu mindaandirikunnath...Real lifelum ivan ellavareyum abhinayich pattikunnu... Mahanadan thanne...
